log_id,spell_id,player,duration,uses
ArqaVzbYtW7BG2Cx,265127,Petrol,1183370,37
ArqaVzbYtW7BG2Cx,265127,Vaelyra,1143300,40
ArqaVzbYtW7BG2Cx,265127,Earrl,1114100,21
ArqaVzbYtW7BG2Cx,265127,Illestra,860527,46
ArqaVzbYtW7BG2Cx,265127,Metonymy,1043368,32
ArqaVzbYtW7BG2Cx,265127,Ayriea,1152790,44
ArqaVzbYtW7BG2Cx,265127,Acturus,860676,39
ArqaVzbYtW7BG2Cx,265127,Tawn,1156124,40
ArqaVzbYtW7BG2Cx,265127,Draigo,1127493,52
ArqaVzbYtW7BG2Cx,265127,Jampers,877463,46
ArqaVzbYtW7BG2Cx,265127,Vampyric,1082742,38
ArqaVzbYtW7BG2Cx,265127,Uuglei,1170671,38
ArqaVzbYtW7BG2Cx,265127,Stradlock,1185054,28
ArqaVzbYtW7BG2Cx,265127,Kiwisoda,835639,36
ArqaVzbYtW7BG2Cx,265127,Velryssa,1086713,34
ArqaVzbYtW7BG2Cx,265127,Toy,782910,50
ArqaVzbYtW7BG2Cx,265127,Brian,548261,50
ArqaVzbYtW7BG2Cx,265127,Shadowbaine,1211864,42
ArqaVzbYtW7BG2Cx,265127,Grombrindal,987887,31
ArqaVzbYtW7BG2Cx,265127,Katanescence,995693,58
GdR1r6pVwA9TWXbJ,265127,Earrl,1393352,34
GdR1r6pVwA9TWXbJ,265127,Jampers,1119113,72
GdR1r6pVwA9TWXbJ,265127,Acturus,1366893,65
GdR1r6pVwA9TWXbJ,265127,Uuglei,1436096,46
GdR1r6pVwA9TWXbJ,265127,Petrol,1421574,40
GdR1r6pVwA9TWXbJ,265127,Draigo,1393612,41
GdR1r6pVwA9TWXbJ,265127,Toy,1437512,39
GdR1r6pVwA9TWXbJ,265127,Vaelyra,1155552,38
GdR1r6pVwA9TWXbJ,265127,Shadowbaine,1421821,28
GdR1r6pVwA9TWXbJ,265127,Ayriea,820099,22
GdR1r6pVwA9TWXbJ,265127,Psychodruid,1367981,36
GdR1r6pVwA9TWXbJ,265127,Vampyric,1355873,30
GdR1r6pVwA9TWXbJ,265127,Kiwisoda,1286601,30
GdR1r6pVwA9TWXbJ,265127,Illestra,1196852,71
GdR1r6pVwA9TWXbJ,265127,Stradlock,1212498,47
GdR1r6pVwA9TWXbJ,265127,Velryssa,1323535,41
GdR1r6pVwA9TWXbJ,265127,Katanescence,1436312,52
GdR1r6pVwA9TWXbJ,265127,Tawn,476669,13
GdR1r6pVwA9TWXbJ,265127,Mythrose,1200438,55
GdR1r6pVwA9TWXbJ,265127,Metonymy,1407291,29
GdR1r6pVwA9TWXbJ,265127,Liavre,1309726,54
JTrPMkjvCH6NtR7x,265127,Sumi,3397448,101
JTrPMkjvCH6NtR7x,265127,Illestra,3831601,101
JTrPMkjvCH6NtR7x,265127,Toy,3115859,132
JTrPMkjvCH6NtR7x,265127,Metonymy,3567947,106
JTrPMkjvCH6NtR7x,265127,Velryssa,3338285,103
JTrPMkjvCH6NtR7x,265127,Stradlock,2932403,90
JTrPMkjvCH6NtR7x,265127,Acturus,3400168,98
JTrPMkjvCH6NtR7x,265127,Vaelyra,3315108,99
JTrPMkjvCH6NtR7x,265127,Brian,2480421,91
JTrPMkjvCH6NtR7x,265127,Petrol,3172939,97
JTrPMkjvCH6NtR7x,265127,Draigo,1406971,41
JTrPMkjvCH6NtR7x,265127,Uuglei,3192570,109
JTrPMkjvCH6NtR7x,265127,Ayriea,3438890,115
JTrPMkjvCH6NtR7x,265127,Vampyric,3031190,75
JTrPMkjvCH6NtR7x,265127,Katanescence,3097861,127
JTrPMkjvCH6NtR7x,265127,Earrl,920382,43
JTrPMkjvCH6NtR7x,265127,Liavre,3055676,90
JTrPMkjvCH6NtR7x,265127,Mythrose,3483795,122
JTrPMkjvCH6NtR7x,265127,Jampers,3682117,121
JTrPMkjvCH6NtR7x,265127,Cagliostro,3007652,81
nqKDNkYjg9hzTwL6,265127,Jampers,2527922,105
nqKDNkYjg9hzTwL6,265127,Kopyelock,2970355,83
nqKDNkYjg9hzTwL6,265127,Ayriea,2690534,65
nqKDNkYjg9hzTwL6,265127,Tawn,2644238,72
nqKDNkYjg9hzTwL6,265127,Sumi,2750293,70
nqKDNkYjg9hzTwL6,265127,Toy,2884386,78
nqKDNkYjg9hzTwL6,265127,Velryssa,2792455,62
nqKDNkYjg9hzTwL6,265127,Grombrindal,2399919,50
nqKDNkYjg9hzTwL6,265127,Mythrose,2844009,121
nqKDNkYjg9hzTwL6,265127,Vampyric,2748898,73
nqKDNkYjg9hzTwL6,265127,Draigo,2831647,61
nqKDNkYjg9hzTwL6,265127,Stradlock,2579634,68
nqKDNkYjg9hzTwL6,265127,Brian,2055053,61
nqKDNkYjg9hzTwL6,265127,Acturus,2419943,114
nqKDNkYjg9hzTwL6,265127,Earrl,2817202,73
nqKDNkYjg9hzTwL6,265127,Petrol,2719427,67
nqKDNkYjg9hzTwL6,265127,Metonymy,3052996,66
nqKDNkYjg9hzTwL6,265127,Illestra,2649035,112
nqKDNkYjg9hzTwL6,265127,Psychodruid,2915024,86
nqKDNkYjg9hzTwL6,265127,Katanescence,2945379,89
RTPZbtGLyBHpQhMa,265127,Velryssa,179531,2
RTPZbtGLyBHpQhMa,265127,Brian,2651642,80
RTPZbtGLyBHpQhMa,265127,Stradlock,4187850,114
RTPZbtGLyBHpQhMa,265127,Liavre,2970788,82
RTPZbtGLyBHpQhMa,265127,Earrl,1990300,52
RTPZbtGLyBHpQhMa,265127,Draigo,1925021,65
RTPZbtGLyBHpQhMa,265127,Toy,4149352,138
RTPZbtGLyBHpQhMa,265127,Mythrose,3852048,110
RTPZbtGLyBHpQhMa,265127,Jampers,4013143,142
RTPZbtGLyBHpQhMa,265127,Cagliostro,3310942,93
RTPZbtGLyBHpQhMa,265127,Ayriea,4088857,105
RTPZbtGLyBHpQhMa,265127,Uuglei,3770052,126
RTPZbtGLyBHpQhMa,265127,Vampyric,3685480,108
RTPZbtGLyBHpQhMa,265127,Shadowbaine,3800313,110
RTPZbtGLyBHpQhMa,265127,Metonymy,3366754,115
RTPZbtGLyBHpQhMa,265127,Illestra,3889663,139
RTPZbtGLyBHpQhMa,265127,Tawn,3906763,109
RTPZbtGLyBHpQhMa,265127,Vaelyra,2856760,77
RTPZbtGLyBHpQhMa,265127,Sumi,4243564,115
RTPZbtGLyBHpQhMa,265127,Petrol,3610813,92
RTPZbtGLyBHpQhMa,265127,Acturus,3761676,97
T3z8bj7yJxXwKDGL,265127,Sumi,450226,8
T3z8bj7yJxXwKDGL,265127,Uuglei,360835,6
T3z8bj7yJxXwKDGL,265127,Draigo,436204,4
T3z8bj7yJxXwKDGL,265127,Stradlock,450716,7
T3z8bj7yJxXwKDGL,265127,Acturus,379878,12
T3z8bj7yJxXwKDGL,265127,Mythrose,380013,18
T3z8bj7yJxXwKDGL,265127,Earrl,436227,6
T3z8bj7yJxXwKDGL,265127,Vampyric,422100,9
T3z8bj7yJxXwKDGL,265127,Vaelyra,464770,5
T3z8bj7yJxXwKDGL,265127,Illestra,380063,17
T3z8bj7yJxXwKDGL,265127,Psychodruid,450263,6
T3z8bj7yJxXwKDGL,265127,Katanescence,450263,10
T3z8bj7yJxXwKDGL,265127,Ayriea,464288,6
T3z8bj7yJxXwKDGL,265127,Toy,408045,8
T3z8bj7yJxXwKDGL,265127,Brian,356333,5
T3z8bj7yJxXwKDGL,265127,Jampers,380526,14
T3z8bj7yJxXwKDGL,265127,Shadowbaine,464292,10
T3z8bj7yJxXwKDGL,265127,Metonymy,422040,6
T3z8bj7yJxXwKDGL,265127,Cagliostro,436124,8
T3z8bj7yJxXwKDGL,265127,Petrol,464292,5
Vg9KncM4fFbRT6BD,265127,Psychodruid,4044918,79
Vg9KncM4fFbRT6BD,265127,Illestra,3444812,138
Vg9KncM4fFbRT6BD,265127,Uuglei,3748071,166
Vg9KncM4fFbRT6BD,265127,Toy,3868601,117
Vg9KncM4fFbRT6BD,265127,Shadowbaine,3328223,75
Vg9KncM4fFbRT6BD,265127,Acturus,3268833,151
Vg9KncM4fFbRT6BD,265127,Brian,3036574,70
Vg9KncM4fFbRT6BD,265127,Earrl,3876673,76
Vg9KncM4fFbRT6BD,265127,Vampyric,3964894,93
Vg9KncM4fFbRT6BD,265127,Mythrose,2919257,145
Vg9KncM4fFbRT6BD,265127,Metonymy,3518036,69
Vg9KncM4fFbRT6BD,265127,Cagliostro,3340646,90
Vg9KncM4fFbRT6BD,265127,Velryssa,3571409,92
Vg9KncM4fFbRT6BD,265127,Vaelyra,3837910,92
Vg9KncM4fFbRT6BD,265127,Katanescence,3565313,103
Vg9KncM4fFbRT6BD,265127,Sumi,4046178,122
Vg9KncM4fFbRT6BD,265127,Ayriea,3729360,78
Vg9KncM4fFbRT6BD,265127,Petrol,3533739,84
Vg9KncM4fFbRT6BD,265127,Jampers,3189236,132
Vg9KncM4fFbRT6BD,265127,Draigo,3821636,96
