log_id,log_start,log_end,pull_id,pull_start,pull_end,boss_id,boss_name,difficulty,kill,player_name
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,12,522675927,522768659,663,Lucifron,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Doublechin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Artemíst
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Proplay
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Dazeroc
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Nexx
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Korzara
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Getscared
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Pinkpanzer
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Vedalken
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Psykhe
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Rekcots
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Draigo
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Porblas
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Ecnaillakcuf
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Lilswig
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,14,523045483,523171441,664,Magmadar,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Doublechin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Artemíst
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Proplay
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Dazeroc
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Nexx
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Korzara
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Getscared
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Pinkpanzer
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Vedalken
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Psykhe
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Rekcots
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Draigo
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Porblas
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Ecnaillakcuf
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Lilswig
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,23,523783669,523873524,665,Gehennas,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Doublechin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Artemíst
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Proplay
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Dazeroc
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Nexx
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Korzara
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Getscared
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Pinkpanzer
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Vedalken
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Psykhe
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Rekcots
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Draigo
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Porblas
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Ecnaillakcuf
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Lilswig
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,29,524664488,524881005,666,Garr,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Matdémon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Doublechin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Artemíst
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Proplay
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Dazeroc
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Nexx
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Korzara
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Getscared
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Pinkpanzer
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Vedalken
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Psykhe
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Rekcots
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Draigo
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Porblas
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Ecnaillakcuf
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Lilswig
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,34,525544993,525641805,668,Baron Geddon,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Matdémon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Doublechin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Artemíst
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Proplay
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Dazeroc
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Nexx
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Korzara
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Getscared
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Pinkpanzer
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Vedalken
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Psykhe
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Rekcots
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Draigo
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Porblas
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Ecnaillakcuf
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Lilswig
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Lisana
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Regmar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Coldemort
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Dragonite
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Kenrith
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Oleoresin
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Veyl
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Akroma
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Illestra
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Neoblade
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Roflmewafles
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Pitchred
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Renson
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Alaisiagae
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Lawli
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Sugarcrash
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Zanthalar
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Jaxsy
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Pepprey
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Ameon
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,39,526275673,526375626,667,Shazzrah,3,True,Kustom
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,48,527375383,527479425,669,Sulfuron Harbinger,3,True,Gengib
3y2pzXmMw7DtfFhN,1574565267591.0,1575098167954.0,48,527375383,527479425,669,Sulfuron Harbinger,3,True,Matdémon
