log_id,pull_id,start_time,end_time,boss_id,boss_name,kill,player_name
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,1,151446,671893,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,2,768430,1310715,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,3,1573247,1689483,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,4,1794746,2296213,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,5,2464734,2540469,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,6,2607778,2894530,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,7,2975918,3076477,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,8,3150205,3671516,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,9,3760569,3836142,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,10,3907526,4378342,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Radiantldeal
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,11,4518753,4582484,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Acturus
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,12,5298633,5567177,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Acturus
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,13,5678574,5793264,2092,Argus the Unmaker,False,Uuglei
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Psychodruid
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Divanance
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Acturus
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Shadowbaine
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Brian
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Eleint
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Illestra
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Shaami
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Metonymy
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Vaelyra
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Earrl
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Kamer
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Petrol
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Cagliostro
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Shallowfall
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Mythrose
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Velsummers
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Ayriea
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Tawñ
8QYh3aAXpgPLjydJ,14,5873060,5988518,2092,Argus the Unmaker,False,Uuglei
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Petrol
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Brian
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Eleint
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Shadowbaine
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Shallowfall
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Radiantldeal
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Velryssa
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Shaami
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Metonymy
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Velsummers
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Vaelyra
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Illestra
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Divanance
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Tawñ
2cVBtJTgC1KLn7Am,1,1349893,1406867,2092,Argus the Unmaker,False,Uuglei
