log_id,spell_id,spell_name,player,duration
b2Y4XRNw8ahjrPpW,229206,prolonged power,Illestra,2000829
b2Y4XRNw8ahjrPpW,229206,prolonged power,Brian,2857713
b2Y4XRNw8ahjrPpW,229206,prolonged power,Vaelyra,1552007
b2Y4XRNw8ahjrPpW,229206,prolonged power,Uuglei,871648
b2Y4XRNw8ahjrPpW,229206,prolonged power,Radiantldeal,2757697
b2Y4XRNw8ahjrPpW,229206,prolonged power,Metonymy,2255194
bM9Cy3afr2XHBNp1,229206,prolonged power,Shallowfall,478834
bM9Cy3afr2XHBNp1,229206,prolonged power,Ayriea,345696
bM9Cy3afr2XHBNp1,229206,prolonged power,Stradivarus,89886
bM9Cy3afr2XHBNp1,229206,prolonged power,Daffy,58973
bM9Cy3afr2XHBNp1,229206,prolonged power,Divanance,1779370
bM9Cy3afr2XHBNp1,229206,prolonged power,Shadowbaine,49023
bM9Cy3afr2XHBNp1,229206,prolonged power,Earrl,195461
bM9Cy3afr2XHBNp1,229206,prolonged power,Brian,2025348
bM9Cy3afr2XHBNp1,229206,prolonged power,Au,1887211
bM9Cy3afr2XHBNp1,229206,prolonged power,Petrol,2104277
bM9Cy3afr2XHBNp1,229206,prolonged power,Cagliostro,1874717
bM9Cy3afr2XHBNp1,229206,prolonged power,Vaelyra,108482
bM9Cy3afr2XHBNp1,229206,prolonged power,Velryssa,1787653
bM9Cy3afr2XHBNp1,229206,prolonged power,Radiantldeal,1951326
bM9Cy3afr2XHBNp1,229206,prolonged power,Metonymy,2137779
bnCyMRDdKLaVrcJN,229206,prolonged power,Tawñ,3043003
bnCyMRDdKLaVrcJN,229206,prolonged power,Illestra,2489022
bnCyMRDdKLaVrcJN,229206,prolonged power,Radiantldeal,3038362
bnCyMRDdKLaVrcJN,229206,prolonged power,Vaelyra,1928115
bnCyMRDdKLaVrcJN,229206,prolonged power,Divanance,1850448
bnCyMRDdKLaVrcJN,229206,prolonged power,Shadowbaine,2661219
bnCyMRDdKLaVrcJN,229206,prolonged power,Petrol,2708819
bnCyMRDdKLaVrcJN,229206,prolonged power,Metonymy,2748899
bnCyMRDdKLaVrcJN,229206,prolonged power,Daffy,2715202
bnCyMRDdKLaVrcJN,229206,prolonged power,Brian,3246255
bnCyMRDdKLaVrcJN,229206,prolonged power,Shallowfall,1441724
bnCyMRDdKLaVrcJN,229206,prolonged power,Ayriea,2862255
bnCyMRDdKLaVrcJN,229206,prolonged power,Uuglei,980891
bnCyMRDdKLaVrcJN,229206,prolonged power,Cagliostro,464822
bnCyMRDdKLaVrcJN,229206,prolonged power,Psychodruid,2705950
bnCyMRDdKLaVrcJN,229206,prolonged power,Earrl,2597103
Bqr8ZpYX6AV2cynW,229206,prolonged power,Vaelyra,1497302
Bqr8ZpYX6AV2cynW,229206,prolonged power,Velsummers,2107698
Bqr8ZpYX6AV2cynW,229206,prolonged power,Petrol,2875712
Bqr8ZpYX6AV2cynW,229206,prolonged power,Divanance,2518688
Bqr8ZpYX6AV2cynW,229206,prolonged power,Shadowbaine,2697670
Bqr8ZpYX6AV2cynW,229206,prolonged power,Cagliostro,89722
Bqr8ZpYX6AV2cynW,229206,prolonged power,Psychodruid,1281780
Bqr8ZpYX6AV2cynW,229206,prolonged power,Shaami,1316313
Bqr8ZpYX6AV2cynW,229206,prolonged power,Earrl,2535630
Bqr8ZpYX6AV2cynW,229206,prolonged power,Tawñ,2530468
Bqr8ZpYX6AV2cynW,229206,prolonged power,Eleint,3054086
Bqr8ZpYX6AV2cynW,229206,prolonged power,Ayriea,2629221
Bqr8ZpYX6AV2cynW,229206,prolonged power,Radiantldeal,2304918
Bqr8ZpYX6AV2cynW,229206,prolonged power,Illestra,2350238
Bqr8ZpYX6AV2cynW,229206,prolonged power,Metonymy,2567529
Bqr8ZpYX6AV2cynW,229206,prolonged power,Brian,3126568
bvV2YFyrRQdpJ6xf,229206,prolonged power,Psychodruid,59923
bvV2YFyrRQdpJ6xf,229206,prolonged power,Cagliostro,417870
bvV2YFyrRQdpJ6xf,229206,prolonged power,Èllipses,605051
bvV2YFyrRQdpJ6xf,229206,prolonged power,Kyarrix,1265063
bvV2YFyrRQdpJ6xf,229206,prolonged power,Earrl,577457
bvV2YFyrRQdpJ6xf,229206,prolonged power,Pulsè,821938
bvV2YFyrRQdpJ6xf,229206,prolonged power,Zephyyra,58488
bvV2YFyrRQdpJ6xf,229206,prolonged power,Radiantldeal,465257
bvV2YFyrRQdpJ6xf,229206,prolonged power,Metonymy,866425
bvV2YFyrRQdpJ6xf,229206,prolonged power,Au,1890981
bvV2YFyrRQdpJ6xf,229206,prolonged power,Vaelyra,239373
bvV2YFyrRQdpJ6xf,229206,prolonged power,Future,1322599
bvV2YFyrRQdpJ6xf,229206,prolonged power,Petrol,1077524
bvV2YFyrRQdpJ6xf,229206,prolonged power,Velryssa,20356
bvV2YFyrRQdpJ6xf,229206,prolonged power,Tinytiki,535228
bvV2YFyrRQdpJ6xf,229206,prolonged power,Ayriea,912778
bvV2YFyrRQdpJ6xf,229206,prolonged power,Shadowbaine,1043588
bvV2YFyrRQdpJ6xf,229206,prolonged power,Brian,1098435
c1ZavyhdWfMAk6NH,229206,prolonged power,Petrol,1385096
c1ZavyhdWfMAk6NH,229206,prolonged power,Earrl,761545
c1ZavyhdWfMAk6NH,229206,prolonged power,Radiantldeal,763145
c1ZavyhdWfMAk6NH,229206,prolonged power,Cagliostro,773214
c1ZavyhdWfMAk6NH,229206,prolonged power,Brian,1359547
c1ZavyhdWfMAk6NH,229206,prolonged power,Metonymy,791696
c1ZavyhdWfMAk6NH,229206,prolonged power,Èllipses,776179
c1ZavyhdWfMAk6NH,229206,prolonged power,Illestra,749741
c1ZavyhdWfMAk6NH,229206,prolonged power,Shadowbaine,56969
c1ZavyhdWfMAk6NH,229206,prolonged power,Au,1029847
c1ZavyhdWfMAk6NH,229206,prolonged power,Znoch,1376472
c1ZavyhdWfMAk6NH,229206,prolonged power,Shallowfall,1453470
c1ZavyhdWfMAk6NH,229206,prolonged power,Kyarrix,868633
c1ZavyhdWfMAk6NH,229206,prolonged power,Divanance,766823
c1ZavyhdWfMAk6NH,229206,prolonged power,Tinytiki,707687
c1ZavyhdWfMAk6NH,229206,prolonged power,Ayriea,1373909
C8VnGm3qW9Ldzwvg,229206,prolonged power,Earrl,3156601
C8VnGm3qW9Ldzwvg,229206,prolonged power,Psychodruid,2904572
C8VnGm3qW9Ldzwvg,229206,prolonged power,Radiantldeal,2891643
C8VnGm3qW9Ldzwvg,229206,prolonged power,Illestra,2854677
C8VnGm3qW9Ldzwvg,229206,prolonged power,Divanance,3121896
C8VnGm3qW9Ldzwvg,229206,prolonged power,Brian,3347899
C8VnGm3qW9Ldzwvg,229206,prolonged power,Ayriea,2676883
C8VnGm3qW9Ldzwvg,229206,prolonged power,Shallowfall,1672558
C8VnGm3qW9Ldzwvg,229206,prolonged power,Shaami,1795517
C8VnGm3qW9Ldzwvg,229206,prolonged power,Petrol,3146745
C8VnGm3qW9Ldzwvg,229206,prolonged power,Eleint,3388739
C8VnGm3qW9Ldzwvg,229206,prolonged power,Shadowbaine,2849361
C8VnGm3qW9Ldzwvg,229206,prolonged power,Tawñ,3081745
C8VnGm3qW9Ldzwvg,229206,prolonged power,Vaelyra,2090017
C8VnGm3qW9Ldzwvg,229206,prolonged power,Demonhoney,2292637
C8VnGm3qW9Ldzwvg,229206,prolonged power,Metonymy,2936110
Cf129KrpDWPXT7xz,229206,prolonged power,Illestra,2123687
Cf129KrpDWPXT7xz,229206,prolonged power,Psychodruid,1336037
Cf129KrpDWPXT7xz,229206,prolonged power,Vaelyra,1908485
Cf129KrpDWPXT7xz,229206,prolonged power,Metonymy,2522949
Cf129KrpDWPXT7xz,229206,prolonged power,Earrl,2215364
Cf129KrpDWPXT7xz,229206,prolonged power,Brian,2910841
Cf129KrpDWPXT7xz,229206,prolonged power,Divanance,2200321
Cf129KrpDWPXT7xz,229206,prolonged power,Katanescence,410315
Cf129KrpDWPXT7xz,229206,prolonged power,Velsummers,2599880
Cf129KrpDWPXT7xz,229206,prolonged power,Ayriea,2242791
Cf129KrpDWPXT7xz,229206,prolonged power,Cagliostro,392000
Cf129KrpDWPXT7xz,229206,prolonged power,Tawñ,2038657
Cf129KrpDWPXT7xz,229206,prolonged power,Petrol,2901621
Cf129KrpDWPXT7xz,229206,prolonged power,Velryssa,59994
Cf129KrpDWPXT7xz,229206,prolonged power,Radiantldeal,2862760
Cf129KrpDWPXT7xz,229206,prolonged power,Shallowfall,1614675
Cf129KrpDWPXT7xz,229206,prolonged power,Shadowbaine,2665069
cNbjQKh89RxWVPDp,229206,prolonged power,Illestra,2404814
cNbjQKh89RxWVPDp,229206,prolonged power,Tawñ,2533714
cNbjQKh89RxWVPDp,229206,prolonged power,Psychodruid,2843771
cNbjQKh89RxWVPDp,229206,prolonged power,Metonymy,2528096
cNbjQKh89RxWVPDp,229206,prolonged power,Earrl,2408085
cNbjQKh89RxWVPDp,229206,prolonged power,Brian,2662786
cNbjQKh89RxWVPDp,229206,prolonged power,Vaelyra,1448845
cNbjQKh89RxWVPDp,229206,prolonged power,Eleint,2879771
cNbjQKh89RxWVPDp,229206,prolonged power,Shadowbaine,2532391
cNbjQKh89RxWVPDp,229206,prolonged power,Ayriea,2685191
cNbjQKh89RxWVPDp,229206,prolonged power,Divanance,2363661
cNbjQKh89RxWVPDp,229206,prolonged power,Petrol,2830825
cNbjQKh89RxWVPDp,229206,prolonged power,Tinytiki,315985
cNbjQKh89RxWVPDp,229206,prolonged power,Radiantldeal,2415931
cNbjQKh89RxWVPDp,229206,prolonged power,Shaami,1264636
cNbjQKh89RxWVPDp,229206,prolonged power,Shallowfall,1977621
cR4g7wGY2z9VWbxH,229206,prolonged power,Earrl,2203477
cR4g7wGY2z9VWbxH,229206,prolonged power,Petrol,2608411
cR4g7wGY2z9VWbxH,229206,prolonged power,Tawñ,2627052
cR4g7wGY2z9VWbxH,229206,prolonged power,Illestra,1967961
cR4g7wGY2z9VWbxH,229206,prolonged power,Brian,2823730
cR4g7wGY2z9VWbxH,229206,prolonged power,Metonymy,2288469
cR4g7wGY2z9VWbxH,229206,prolonged power,Velryssa,45445
cR4g7wGY2z9VWbxH,229206,prolonged power,Vaelyra,2173316
cR4g7wGY2z9VWbxH,229206,prolonged power,Cagliostro,148777
cR4g7wGY2z9VWbxH,229206,prolonged power,Shadowbaine,2598387
cR4g7wGY2z9VWbxH,229206,prolonged power,Divanance,1991950
cR4g7wGY2z9VWbxH,229206,prolonged power,Ayriea,2057837
cR4g7wGY2z9VWbxH,229206,prolonged power,Radiantldeal,2699921
cR4g7wGY2z9VWbxH,229206,prolonged power,Velsummers,2279829
cR4g7wGY2z9VWbxH,229206,prolonged power,Shaami,969874
cR4g7wGY2z9VWbxH,229206,prolonged power,Psychodruid,1774338
D9C8nRv1F4tQdkrB,229206,prolonged power,Psychodruid,1933393
D9C8nRv1F4tQdkrB,229206,prolonged power,Divanance,1919949
D9C8nRv1F4tQdkrB,229206,prolonged power,Petrol,2252745
D9C8nRv1F4tQdkrB,229206,prolonged power,Znoch,1936772
D9C8nRv1F4tQdkrB,229206,prolonged power,Earrl,1924067
D9C8nRv1F4tQdkrB,229206,prolonged power,Kyarrix,2015216
D9C8nRv1F4tQdkrB,229206,prolonged power,Metonymy,2084999
D9C8nRv1F4tQdkrB,229206,prolonged power,Radiantldeal,1650543
D9C8nRv1F4tQdkrB,229206,prolonged power,Shallowfall,2074169
D9C8nRv1F4tQdkrB,229206,prolonged power,Èllipses,1876159
D9C8nRv1F4tQdkrB,229206,prolonged power,Brian,1943796
D9C8nRv1F4tQdkrB,229206,prolonged power,Cagliostro,1801058
D9C8nRv1F4tQdkrB,229206,prolonged power,Tinytiki,854094
D9C8nRv1F4tQdkrB,229206,prolonged power,Shadowbaine,1869525
D9C8nRv1F4tQdkrB,229206,prolonged power,Ayriea,1977503
dCfjAPayM69GJ4Tw,229206,prolonged power,Znoch,1966140
dCfjAPayM69GJ4Tw,229206,prolonged power,Ayriea,1609354
dCfjAPayM69GJ4Tw,229206,prolonged power,Metonymy,1401956
dCfjAPayM69GJ4Tw,229206,prolonged power,Radiantldeal,1295886
dCfjAPayM69GJ4Tw,229206,prolonged power,Shallowfall,2023251
dCfjAPayM69GJ4Tw,229206,prolonged power,Vaelyra,58780
dCfjAPayM69GJ4Tw,229206,prolonged power,Cagliostro,59533
dCfjAPayM69GJ4Tw,229206,prolonged power,Brianmurican,1656669
dCfjAPayM69GJ4Tw,229206,prolonged power,Illestra,1281095
dCfjAPayM69GJ4Tw,229206,prolonged power,Earrl,1366274
dCfjAPayM69GJ4Tw,229206,prolonged power,Psychodruid,1553361
dCfjAPayM69GJ4Tw,229206,prolonged power,Shadowbaine,1649539
dCfjAPayM69GJ4Tw,229206,prolonged power,Thebadlock,1681332
dCfjAPayM69GJ4Tw,229206,prolonged power,Googboog,2091936
dCfjAPayM69GJ4Tw,229206,prolonged power,Divanance,1355207
dCfjAPayM69GJ4Tw,229206,prolonged power,Petrol,1963158
dtYqK8B9zpDfnwHN,229206,prolonged power,Ayriea,219017
dtYqK8B9zpDfnwHN,229206,prolonged power,Petrol,215445
dtYqK8B9zpDfnwHN,229206,prolonged power,Earrl,81361
dtYqK8B9zpDfnwHN,229206,prolonged power,Au,320747
dtYqK8B9zpDfnwHN,229206,prolonged power,Shallowfall,284143
dtYqK8B9zpDfnwHN,229206,prolonged power,Radiantldeal,177648
dtYqK8B9zpDfnwHN,229206,prolonged power,Èllipses,221141
dtYqK8B9zpDfnwHN,229206,prolonged power,Psychodruid,248176
dtYqK8B9zpDfnwHN,229206,prolonged power,Divanance,215249
dtYqK8B9zpDfnwHN,229206,prolonged power,Znoch,216241
dtYqK8B9zpDfnwHN,229206,prolonged power,Metonymy,211938
dtYqK8B9zpDfnwHN,229206,prolonged power,Shadowbaine,187760
dtYqK8B9zpDfnwHN,229206,prolonged power,Brian,303815
dtYqK8B9zpDfnwHN,229206,prolonged power,Cagliostro,221799
Dx6GBHKydjCXFRVQ,229206,prolonged power,Velryssa,364154
Dx6GBHKydjCXFRVQ,229206,prolonged power,Tinytiki,119304
Dx6GBHKydjCXFRVQ,229206,prolonged power,Divanance,1050345
Dx6GBHKydjCXFRVQ,229206,prolonged power,Brian,1611086
Dx6GBHKydjCXFRVQ,229206,prolonged power,Au,942528
Dx6GBHKydjCXFRVQ,229206,prolonged power,Znoch,1779190
Dx6GBHKydjCXFRVQ,229206,prolonged power,Illestra,988315
Dx6GBHKydjCXFRVQ,229206,prolonged power,Radiantldeal,352583
Dx6GBHKydjCXFRVQ,229206,prolonged power,Earrl,352640
Dx6GBHKydjCXFRVQ,229206,prolonged power,Ayriea,1554724
Dx6GBHKydjCXFRVQ,229206,prolonged power,Psychodruid,1704805
Dx6GBHKydjCXFRVQ,229206,prolonged power,Shallowfall,1507038
Dx6GBHKydjCXFRVQ,229206,prolonged power,Thebadlock,2010521
Dx6GBHKydjCXFRVQ,229206,prolonged power,Petrol,1807916
Dx6GBHKydjCXFRVQ,229206,prolonged power,Kamer,221952
Dx6GBHKydjCXFRVQ,229206,prolonged power,Cagliostro,651794
Dx6GBHKydjCXFRVQ,229206,prolonged power,Metonymy,1367646
Dx6GBHKydjCXFRVQ,229206,prolonged power,Shadowbaine,1542224
dZfYj6ynTA21WDxa,229206,prolonged power,Shadowbaine,1820458
dZfYj6ynTA21WDxa,229206,prolonged power,Brian,1806556
dZfYj6ynTA21WDxa,229206,prolonged power,Cagliostro,1277738
dZfYj6ynTA21WDxa,229206,prolonged power,Velryssa,294378
dZfYj6ynTA21WDxa,229206,prolonged power,Psychodruid,1387669
dZfYj6ynTA21WDxa,229206,prolonged power,Divanance,1271593
dZfYj6ynTA21WDxa,229206,prolonged power,Metonymy,1612895
dZfYj6ynTA21WDxa,229206,prolonged power,Illestra,456686
dZfYj6ynTA21WDxa,229206,prolonged power,Èllipses,1163550
dZfYj6ynTA21WDxa,229206,prolonged power,Msmockingjay,915626
dZfYj6ynTA21WDxa,229206,prolonged power,Earrl,1113155
dZfYj6ynTA21WDxa,229206,prolonged power,Cinzia,1106984
dZfYj6ynTA21WDxa,229206,prolonged power,Au,1723641
dZfYj6ynTA21WDxa,229206,prolonged power,Radiantldeal,941938
dZfYj6ynTA21WDxa,229206,prolonged power,Tinytiki,60021
dZfYj6ynTA21WDxa,229206,prolonged power,Petrol,1855848
dZfYj6ynTA21WDxa,229206,prolonged power,Ayriea,1760577
dZfYj6ynTA21WDxa,229206,prolonged power,Znoch,2126021
dZfYj6ynTA21WDxa,229206,prolonged power,Shallowfall,1939633
fKVA7k6QLMmF2yH4,229206,prolonged power,Petrol,1644409
fKVA7k6QLMmF2yH4,229206,prolonged power,Radiantldeal,1483954
fKVA7k6QLMmF2yH4,229206,prolonged power,Au,1493743
fKVA7k6QLMmF2yH4,229206,prolonged power,Velryssa,59456
fKVA7k6QLMmF2yH4,229206,prolonged power,Divanance,1597306
fKVA7k6QLMmF2yH4,229206,prolonged power,Shallowfall,63871
fKVA7k6QLMmF2yH4,229206,prolonged power,Ayriea,1671147
fKVA7k6QLMmF2yH4,229206,prolonged power,Metonymy,1666453
fKVA7k6QLMmF2yH4,229206,prolonged power,Tinytiki,506217
fKVA7k6QLMmF2yH4,229206,prolonged power,Pulsè,1714941
fKVA7k6QLMmF2yH4,229206,prolonged power,Psychodruid,1673525
fKVA7k6QLMmF2yH4,229206,prolonged power,Brian,1718495
fKVA7k6QLMmF2yH4,229206,prolonged power,Earrl,1574865
fKVA7k6QLMmF2yH4,229206,prolonged power,Cagliostro,60016
fKVA7k6QLMmF2yH4,229206,prolonged power,Daffy,341813
fKVA7k6QLMmF2yH4,229206,prolonged power,Vaelyra,1355981
fKVA7k6QLMmF2yH4,229206,prolonged power,Mythrose,35917
fKVA7k6QLMmF2yH4,229206,prolonged power,Future,1745363
G9vYdBzb4NAwgarK,229206,prolonged power,Au,734800
G9vYdBzb4NAwgarK,229206,prolonged power,Petrol,1456389
G9vYdBzb4NAwgarK,229206,prolonged power,Kyarrix,1310522
G9vYdBzb4NAwgarK,229206,prolonged power,Shadowbaine,1266813
G9vYdBzb4NAwgarK,229206,prolonged power,Èllipses,655030
G9vYdBzb4NAwgarK,229206,prolonged power,Tinytiki,396988
G9vYdBzb4NAwgarK,229206,prolonged power,Psychodruid,1112410
G9vYdBzb4NAwgarK,229206,prolonged power,Znoch,1584732
G9vYdBzb4NAwgarK,229206,prolonged power,Radiantldeal,763109
G9vYdBzb4NAwgarK,229206,prolonged power,Earrl,871388
G9vYdBzb4NAwgarK,229206,prolonged power,Shallowfall,1450788
G9vYdBzb4NAwgarK,229206,prolonged power,Cagliostro,829036
G9vYdBzb4NAwgarK,229206,prolonged power,Brian,1496997
G9vYdBzb4NAwgarK,229206,prolonged power,Metonymy,1266881
G9vYdBzb4NAwgarK,229206,prolonged power,Ayriea,1352538
G9vYdBzb4NAwgarK,229206,prolonged power,Divanance,869800
gbTRy3GhdN9CY46r,229206,prolonged power,Divanance,1354237
gbTRy3GhdN9CY46r,229206,prolonged power,Radiantldeal,871939
gbTRy3GhdN9CY46r,229206,prolonged power,Shallowfall,2003354
gbTRy3GhdN9CY46r,229206,prolonged power,Earrl,1061295
gbTRy3GhdN9CY46r,229206,prolonged power,Cinzia,822579
gbTRy3GhdN9CY46r,229206,prolonged power,Velryssa,651771
gbTRy3GhdN9CY46r,229206,prolonged power,Shadowbaine,1623709
gbTRy3GhdN9CY46r,229206,prolonged power,Ayriea,1038472
gbTRy3GhdN9CY46r,229206,prolonged power,Znoch,1987154
gbTRy3GhdN9CY46r,229206,prolonged power,Metonymy,1394239
gbTRy3GhdN9CY46r,229206,prolonged power,Psychodruid,1600284
gbTRy3GhdN9CY46r,229206,prolonged power,Cagliostro,1326195
gbTRy3GhdN9CY46r,229206,prolonged power,Tinytiki,758608
gbTRy3GhdN9CY46r,229206,prolonged power,Petrol,1778354
gbTRy3GhdN9CY46r,229206,prolonged power,Au,621836
gbTRy3GhdN9CY46r,229206,prolonged power,Googboog,1773802
gbTRy3GhdN9CY46r,229206,prolonged power,Illestra,1121277
gbTRy3GhdN9CY46r,229206,prolonged power,Brianmurican,1675507
gLZFQjRCMHA3f4ar,229206,prolonged power,Mythrose,59208
gLZFQjRCMHA3f4ar,229206,prolonged power,Shadowbaine,696368
gLZFQjRCMHA3f4ar,229206,prolonged power,Shallowfall,2405155
gLZFQjRCMHA3f4ar,229206,prolonged power,Divanance,2077418
gLZFQjRCMHA3f4ar,229206,prolonged power,Radiantldeal,1942651
gLZFQjRCMHA3f4ar,229206,prolonged power,Petrol,2626864
gLZFQjRCMHA3f4ar,229206,prolonged power,Metonymy,2261187
gLZFQjRCMHA3f4ar,229206,prolonged power,Au,2416623
gLZFQjRCMHA3f4ar,229206,prolonged power,Earrl,2004285
gLZFQjRCMHA3f4ar,229206,prolonged power,Vaelyra,119999
gLZFQjRCMHA3f4ar,229206,prolonged power,Ayriea,2290840
gLZFQjRCMHA3f4ar,229206,prolonged power,Èllipses,1519290
gLZFQjRCMHA3f4ar,229206,prolonged power,Cagliostro,2074276
gLZFQjRCMHA3f4ar,229206,prolonged power,Psychodruid,2200517
gLZFQjRCMHA3f4ar,229206,prolonged power,Velryssa,118882
gLZFQjRCMHA3f4ar,229206,prolonged power,Future,2220572
gLZFQjRCMHA3f4ar,229206,prolonged power,Brian,2294503
gLZFQjRCMHA3f4ar,229206,prolonged power,Tinytiki,750232
gLZFQjRCMHA3f4ar,229206,prolonged power,Illestra,1056797
gRGrmCZQ21whMcPA,229206,prolonged power,Tinytiki,59382
gRGrmCZQ21whMcPA,229206,prolonged power,Earrl,883148
gRGrmCZQ21whMcPA,229206,prolonged power,Googboog,1283978
gRGrmCZQ21whMcPA,229206,prolonged power,Metonymy,1138162
gRGrmCZQ21whMcPA,229206,prolonged power,Petrol,1297141
gRGrmCZQ21whMcPA,229206,prolonged power,Illestra,818297
gRGrmCZQ21whMcPA,229206,prolonged power,Shadowbaine,1098936
gRGrmCZQ21whMcPA,229206,prolonged power,Brianmurican,1209113
gRGrmCZQ21whMcPA,229206,prolonged power,Cagliostro,474769
gRGrmCZQ21whMcPA,229206,prolonged power,Ayriea,890637
gRGrmCZQ21whMcPA,229206,prolonged power,Psychodruid,1338241
gRGrmCZQ21whMcPA,229206,prolonged power,Shallowfall,1711334
gRGrmCZQ21whMcPA,229206,prolonged power,Thebadlock,1296975
gRGrmCZQ21whMcPA,229206,prolonged power,Divanance,1060926
gRGrmCZQ21whMcPA,229206,prolonged power,Radiantldeal,1005136
gRGrmCZQ21whMcPA,229206,prolonged power,Velryssa,59786
gRGrmCZQ21whMcPA,229206,prolonged power,Znoch,1479777
gRGrmCZQ21whMcPA,229206,prolonged power,Au,385879
hcxWNVw3t98KYB1Z,229206,prolonged power,Earrl,1395795
hcxWNVw3t98KYB1Z,229206,prolonged power,Kyarrix,2201776
hcxWNVw3t98KYB1Z,229206,prolonged power,Shallowfall,2278856
hcxWNVw3t98KYB1Z,229206,prolonged power,Future,1810001
hcxWNVw3t98KYB1Z,229206,prolonged power,Pulsè,2213248
hcxWNVw3t98KYB1Z,229206,prolonged power,Èllipses,1542481
hcxWNVw3t98KYB1Z,229206,prolonged power,Shadowbaine,1831907
hcxWNVw3t98KYB1Z,229206,prolonged power,Radiantldeal,1360323
hcxWNVw3t98KYB1Z,229206,prolonged power,Metonymy,1945367
hcxWNVw3t98KYB1Z,229206,prolonged power,Petrol,1988323
hcxWNVw3t98KYB1Z,229206,prolonged power,Vaelyra,596625
hcxWNVw3t98KYB1Z,229206,prolonged power,Tinytiki,1383092
hcxWNVw3t98KYB1Z,229206,prolonged power,Ayriea,1696278
hcxWNVw3t98KYB1Z,229206,prolonged power,Cagliostro,1589366
hcxWNVw3t98KYB1Z,229206,prolonged power,Stradivarus,46709
hcxWNVw3t98KYB1Z,229206,prolonged power,Divanance,1341144
hcxWNVw3t98KYB1Z,229206,prolonged power,Psychodruid,1711637
hcxWNVw3t98KYB1Z,229206,prolonged power,Brian,115589
hDTjXr8H3FqtNLk1,229206,prolonged power,Tinytiki,418601
hDTjXr8H3FqtNLk1,229206,prolonged power,Earrl,744367
hDTjXr8H3FqtNLk1,229206,prolonged power,Kyarrix,1067197
hDTjXr8H3FqtNLk1,229206,prolonged power,Èllipses,889450
hDTjXr8H3FqtNLk1,229206,prolonged power,Ayriea,522479
hDTjXr8H3FqtNLk1,229206,prolonged power,Psychodruid,808361
hDTjXr8H3FqtNLk1,229206,prolonged power,Divanance,574059
hDTjXr8H3FqtNLk1,229206,prolonged power,Arutemisu,416614
hDTjXr8H3FqtNLk1,229206,prolonged power,Shallowfall,709111
hDTjXr8H3FqtNLk1,229206,prolonged power,Au,1167964
hDTjXr8H3FqtNLk1,229206,prolonged power,Radiantldeal,473333
hDTjXr8H3FqtNLk1,229206,prolonged power,Shadowbaine,1208189
hDTjXr8H3FqtNLk1,229206,prolonged power,Cagliostro,989251
hDTjXr8H3FqtNLk1,229206,prolonged power,Petrol,1101511
hDTjXr8H3FqtNLk1,229206,prolonged power,Znoch,1303851
hDTjXr8H3FqtNLk1,229206,prolonged power,Brian,1472565
hDTjXr8H3FqtNLk1,229206,prolonged power,Metonymy,1209480
JF9vgMzHCG43627X,229206,prolonged power,Brian,561441
JF9vgMzHCG43627X,229206,prolonged power,Illestra,403529
JF9vgMzHCG43627X,229206,prolonged power,Earrl,460817
JF9vgMzHCG43627X,229206,prolonged power,Petrol,764715
JF9vgMzHCG43627X,229206,prolonged power,Ayriea,697717
JF9vgMzHCG43627X,229206,prolonged power,Metonymy,769731
JF9vgMzHCG43627X,229206,prolonged power,Pulsè,468919
JF9vgMzHCG43627X,229206,prolonged power,Au,432355
JF9vgMzHCG43627X,229206,prolonged power,Divanance,465129
JF9vgMzHCG43627X,229206,prolonged power,Future,588472
JF9vgMzHCG43627X,229206,prolonged power,Shadowbaine,610953
JF9vgMzHCG43627X,229206,prolonged power,Èllipses,619658
JF9vgMzHCG43627X,229206,prolonged power,Shallowfall,717155
JF9vgMzHCG43627X,229206,prolonged power,Radiantldeal,472942
JF9vgMzHCG43627X,229206,prolonged power,Kyarrix,762976
jLawcr3MKX4k12dC,229206,prolonged power,Metonymy,1210741
jLawcr3MKX4k12dC,229206,prolonged power,Radiantldeal,1091956
jLawcr3MKX4k12dC,229206,prolonged power,Znoch,1852764
jLawcr3MKX4k12dC,229206,prolonged power,Brianmurican,1450204
jLawcr3MKX4k12dC,229206,prolonged power,Cinzia,1031960
jLawcr3MKX4k12dC,229206,prolonged power,Velryssa,176111
jLawcr3MKX4k12dC,229206,prolonged power,Shallowfall,1553787
jLawcr3MKX4k12dC,229206,prolonged power,Divanance,868590
jLawcr3MKX4k12dC,229206,prolonged power,Tinytiki,1001142
jLawcr3MKX4k12dC,229206,prolonged power,Earrl,818534
jLawcr3MKX4k12dC,229206,prolonged power,Cagliostro,884784
jLawcr3MKX4k12dC,229206,prolonged power,Illestra,60013
jLawcr3MKX4k12dC,229206,prolonged power,Ayriea,1153738
jLawcr3MKX4k12dC,229206,prolonged power,Googboog,1528226
jLawcr3MKX4k12dC,229206,prolonged power,Au,573330
jLawcr3MKX4k12dC,229206,prolonged power,Psychodruid,1397952
jLawcr3MKX4k12dC,229206,prolonged power,Petrol,1519953
jLawcr3MKX4k12dC,229206,prolonged power,Shadowbaine,1299329
jpfhGwvVXcTtqkKM,229206,prolonged power,Kyarrix,1917837
jpfhGwvVXcTtqkKM,229206,prolonged power,Divanance,1448293
jpfhGwvVXcTtqkKM,229206,prolonged power,Radiantldeal,1238816
jpfhGwvVXcTtqkKM,229206,prolonged power,Shadowbaine,1849022
